Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
6/17/1998,43.5,44.56,43.5,43.75,3733700,0,1,31.96904349,32.74805926,31.96904349,32.15277362,3733700
6/16/1998,43.5,44.19,42.94,43.44,5026500,0,1,31.96904349,32.47613866,31.55748799,31.92494826,5026500
6/15/1998,44.38,44.38,43.38,43.5,3866000,0,1,32.61577356,32.61577356,31.88085302,31.96904349,3866000
6/12/1998,45.06,45.12,44.25,44.94,4826200,0,1,33.11551953,33.15961476,32.52023389,33.02732907,4826200
6/11/1998,45.44,45.56,45,45.06,3272300,0,1,33.39478934,33.4829798,33.0714243,33.11551953,3272300
6/10/1998,45.94,45.94,45,45.44,3948700,0,1,33.76224961,33.76224961,33.0714243,33.39478934,3948700
6/9/1998,45.81,46.38,45.81,46,3338300,0,1,33.66670994,34.08561464,33.66670994,33.80634484,3338300
6/8/1998,45.5,46.25,45.44,45.75,2963300,0,1,33.43888457,33.99007497,33.39478934,33.6226147,2963300
6/5/1998,45.12,45.69,45.12,45.5,3782500,0,1,33.15961476,33.57851947,33.15961476,33.43888457,3782500
6/4/1998,45.81,45.81,45,45.06,4740900,0,1,33.66670994,33.66670994,33.0714243,33.11551953,4740900
6/3/1998,45.88,46.38,45.31,45.88,4171300,0,1,33.71815437,34.08561464,33.29924967,33.71815437,4171300
6/2/1998,47.56,47.56,45.62,45.88,3891300,0,1,34.95282088,34.95282088,33.52707503,33.71815437,3891300
6/1/1998,47.75,47.75,47.12,47.62,2216900,0,1,35.09245578,35.09245578,34.62945584,34.99691611,2216900
5/29/1998,47.12,47.94,47.12,47.75,2842900,0,1,34.62945584,35.23209069,34.62945584,35.09245578,2842900
5/28/1998,46.5,47.5,45.75,46.88,4718300,0,1,34.17380511,34.90872565,33.6226147,34.45307491,4718300
5/27/1998,46.81,46.81,45.25,46.5,6231600,0,1,34.40163048,34.40163048,33.25515443,34.17380511,6231600
5/26/1998,48.38,48.69,47.19,47.25,2523900,0,1,35.55545572,35.78328109,34.68090028,34.72499551,2523900
5/22/1998,48.19,48.88,48.12,48.38,1403000,0,1,35.41582082,35.92291599,35.36437638,35.55545572,1403000
5/21/1998,48,48.38,47.62,48.19,3282800,0,1,35.27618592,35.55545572,34.99691611,35.41582082,3282800
5/20/1998,48.38,48.69,47.62,48,3393700,0,1,35.55545572,35.78328109,34.99691611,35.27618592,3393700
5/19/1998,48.62,49.12,48.12,48.38,2161700,0,1,35.73183665,36.09929692,35.36437638,35.55545572,2161700
5/18/1998,49.38,49.38,48.06,48.62,3885500,0,1,36.29037626,36.29037626,35.32028115,35.73183665,3885500
5/15/1998,49.88,49.88,49.44,49.62,2070700,0,1,36.65783653,36.65783653,36.3344715,36.46675719,2070700
5/14/1998,49.75,50.12,49.5,49.88,1959200,0,1,36.56229686,36.83421746,36.37856673,36.65783653,1959200
5/13/1998,49.5,50.19,49.06,49.75,2246300,0.14,1,36.37856673,36.8856619,36.05520169,36.56229686,2246300
5/12/1998,49.62,50.31,49.19,49.5,2857300,0,1,36.36442514,36.87009732,36.04929611,36.27648216,2857300
5/11/1998,50.5,50.62,49,49.62,2396500,0,1,37.00934038,37.09728337,35.91005304,36.36442514,2396500
5/8/1998,49.88,50.88,49.62,50.5,1866700,0,1,36.55496828,37.28782651,36.36442514,37.00934038,1866700
5/7/1998,50.31,50.38,49.5,49.88,2299200,0,1,36.87009732,36.92139739,36.27648216,36.55496828,2299200
5/6/1998,50.75,50.75,50.06,50.31,2138300,0,1,37.19255494,37.19255494,36.68688276,36.87009732,2138300
5/5/1998,51.12,51.75,50.69,50.94,1687700,0,1,37.46371248,37.92541316,37.14858344,37.331798,1687700
5/4/1998,51.75,52.31,51.06,51.12,2046700,0,1,37.92541316,38.33581377,37.41974099,37.46371248,2046700
5/1/1998,51.19,52.38,51.19,51.75,3191100,0,1,37.51501256,38.38711384,37.51501256,37.92541316,3191100
4/30/1998,50.06,50.94,50.06,50.06,3025700,0,1,36.68688276,37.331798,36.68688276,36.68688276,3025700
4/29/1998,49.75,50.44,49.75,50.06,2323500,0,1,36.45969671,36.96536889,36.45969671,36.68688276,2323500
4/28/1998,50.25,50.31,49.5,49.69,3045800,0,1,36.82612582,36.87009732,36.27648216,36.41572522,3045800
4/27/1998,50.25,50.25,48.38,50.25,5656400,0,1,36.82612582,36.82612582,35.45568094,36.82612582,5656400
4/24/1998,51.19,51.19,50.38,50.69,4193000,0,1,37.51501256,37.51501256,36.92139739,37.14858344,4193000
4/23/1998,52.38,52.38,51.25,51.5,5830200,0,1,38.38711384,38.38711384,37.55898405,37.74219861,5830200
4/22/1998,53.06,53.44,52.69,53,3105700,0,1,38.88545744,39.16394356,38.61429989,38.84148594,3105700
4/21/1998,53.06,53.06,52.5,53.06,2982500,0,1,38.88545744,38.88545744,38.47505683,38.88545744,2982500
4/20/1998,53.56,53.56,52.88,53.25,2388200,0,1,39.25188655,39.25188655,38.75354296,39.0247005,2388200
4/17/1998,53,53.88,52.81,53.69,3597400,0,1,38.84148594,39.48640118,38.70224288,39.34715812,3597400
4/16/1998,52.56,53.56,52.06,53,3005600,0,1,38.51902832,39.25188655,38.15259921,38.84148594,3005600
4/15/1998,53.12,53.44,52.5,52.56,3336100,0,1,38.92942893,39.16394356,38.47505683,38.51902832,3336100
4/14/1998,53.62,53.62,52.94,53.12,3113200,0,1,39.29585804,39.29585804,38.79751445,38.92942893,3113200
4/13/1998,54.88,54.88,52.56,53.62,5075300,0,1,40.21925941,40.21925941,38.51902832,39.29585804,5075300
4/9/1998,55.25,55.62,54.5,55.19,3547700,0,1,40.49041695,40.76157449,39.94077328,40.44644546,3547700
4/8/1998,55.62,55.88,54.81,55.25,4386300,0,1,40.76157449,40.95211763,40.16795933,40.49041695,4386300
4/7/1998,56.06,56.25,55.44,55.62,4022300,0,1,41.08403211,41.22327518,40.62966001,40.76157449,4022300
4/6/1998,55.25,56.19,55.25,56.06,5509600,0,1,40.49041695,41.17930368,40.49041695,41.08403211,5509600
4/3/1998,54.94,55.88,54.25,54.94,6328600,0,1,40.2632309,40.95211763,39.75755873,40.2632309,6328600
4/2/1998,52.75,55,52.25,54.94,6873800,0,1,38.65827139,40.30720239,38.29184228,40.2632309,6873800
4/1/1998,52.12,52.88,51.81,52.75,3869000,0,1,38.19657071,38.75354296,37.96938466,38.65827139,3869000
3/31/1998,50.56,52.25,50.56,52.12,3792100,0,1,37.05331187,38.29184228,37.05331187,38.19657071,3792100
3/30/1998,51.06,51.06,50.25,50.5,2608100,0,1,37.41974099,37.41974099,36.82612582,37.00934038,2608100
3/27/1998,52.12,52.62,51.12,51.25,2912900,0,1,38.19657071,38.56299982,37.46371248,37.55898405,2912900
3/26/1998,52.62,52.62,51.5,52.12,3229100,0,1,38.56299982,38.56299982,37.74219861,38.19657071,3229100
3/25/1998,52.38,52.94,52.06,52.88,4618300,0,1,38.38711384,38.79751445,38.15259921,38.75354296,4618300
3/24/1998,51.62,52.69,51.62,52.38,3429300,0,1,37.83014159,38.61429989,37.83014159,38.38711384,3429300
3/23/1998,52.5,52.5,51.44,51.62,4640400,0,1,38.47505683,38.47505683,37.69822711,37.83014159,4640400
3/20/1998,51.94,53.44,51.94,53.44,6339200,0,1,38.06465623,39.16394356,38.06465623,39.16394356,6339200
3/19/1998,50.88,51.62,50.56,51.44,3254700,0,1,37.28782651,37.83014159,37.05331187,37.69822711,3254700
3/18/1998,52,52.25,50.88,50.88,3661600,0,1,38.10862772,38.29184228,37.28782651,37.28782651,3661600
3/17/1998,51.69,52.62,51.69,52,2643400,0,1,37.88144167,38.56299982,37.88144167,38.10862772,2643400
3/16/1998,51.81,52.88,51.19,51.44,2645900,0,1,37.96938466,38.75354296,37.51501256,37.69822711,2645900
3/13/1998,51.56,52.38,51.56,51.81,2544700,0,1,37.7861701,38.38711384,37.7861701,37.96938466,2544700
3/12/1998,52.19,52.25,50.19,51.5,2579700,0,1,38.24787078,38.29184228,36.78215433,37.74219861,2579700
3/11/1998,52.38,52.62,52.12,52.19,2351400,0,1,38.38711384,38.56299982,38.19657071,38.24787078,2351400
3/10/1998,52.56,53.06,52.06,52.38,1897400,0,1,38.51902832,38.88545744,38.15259921,38.38711384,1897400
3/9/1998,52.44,53.06,52,52.56,2073700,0,1,38.43108534,38.88545744,38.10862772,38.51902832,2073700
3/6/1998,52.31,53.19,52.31,52.44,2231100,0,1,38.33581377,38.98072901,38.33581377,38.43108534,2231100
3/5/1998,52.81,52.81,51.94,52.25,3356300,0,1,38.70224288,38.70224288,38.06465623,38.29184228,3356300
3/4/1998,52.38,53.69,51.5,53.31,4055300,0,1,38.38711384,39.34715812,37.74219861,39.06867199,4055300
3/3/1998,52.75,53.38,52.06,52.38,3489300,0,1,38.65827139,39.11997207,38.15259921,38.38711384,3489300
3/2/1998,54.25,54.25,52.5,52.75,4099800,0,1,39.75755873,39.75755873,38.47505683,38.65827139,4099800
2/27/1998,53.94,54.75,53.5,54.25,5533700,0,1,39.53037268,40.12398784,39.20791506,39.75755873,5533700
2/26/1998,51.25,53.94,51.25,53.94,6629900,0,1,37.55898405,39.53037268,37.55898405,39.53037268,6629900
2/25/1998,50.38,51.75,50.38,51.25,4188400,0,1,36.92139739,37.92541316,36.92139739,37.55898405,4188400
2/24/1998,50.69,50.75,49.06,50.31,3105700,0,1,37.14858344,37.19255494,35.95402454,36.87009732,3105700
2/23/1998,50.25,50.94,50.25,50.69,3165400,0,1,36.82612582,37.331798,36.82612582,37.14858344,3165400
