Date,Value
1961-04-19,111.94
1961-04-18,111.95
1961-04-17,112.44
1961-04-14,111.97
1961-04-13,112.13
1961-04-12,112.11
1961-04-11,112.29
1961-04-10,112.63
1961-04-07,112.23
1961-04-06,111.84
1961-04-05,112.13
1961-04-04,112.26
1961-04-03,112.41
1961-03-30,111.91
1961-03-29,112.16
1961-03-28,112.04
1961-03-27,111.98
1961-03-24,111.75
1961-03-23,111.67
1961-03-22,112.07
1961-03-21,111.79
1961-03-20,110.82
1961-03-17,110.4
1961-03-16,109.65
1961-03-15,109.21
1961-03-14,109.01
1961-03-13,108.64
1961-03-10,108.38
1961-03-09,107.98
1961-03-08,108.26
1961-03-07,107.98
1961-03-06,108.7
1961-03-03,108.74
1961-03-02,108.42
1961-03-01,108.33
1961-02-28,108.49
1961-02-27,108.48
1961-02-24,107.89
1961-02-23,107.79
1961-02-21,107.53
1961-02-20,107.67
1961-02-17,107.56
1961-02-16,107.37
1961-02-15,107.44
1961-02-14,107.18
1961-02-13,107.29
1961-02-10,107.72
1961-02-09,107.94
1961-02-08,107.72
1961-02-07,107.56
1961-02-06,107.75
1961-02-03,107.79
1961-02-02,107.91
1961-02-01,107.19
1961-01-31,106.5
1961-01-30,105.97
1961-01-27,105.14
1961-01-26,104.39
1961-01-25,104.38
1961-01-24,104.05
1961-01-23,103.59
1961-01-20,103.45
1961-01-19,102.74
1961-01-18,102.37
1961-01-17,102.09
1961-01-16,102.44
1961-01-13,102.62
1961-01-12,102.34
1961-01-11,101.78
1961-01-10,101.74
